ip_address,device_id,otp_delay,geo_distance,login_time,attempt_count,browser_info,is_new_ip,past_failures,network_type
123.172.117.112,dev_89,50,4198.08,13:03,1,Edge,False,3,WiFi
105.153.208.94,dev_184,71,396.39,14:51,6,Opera,False,0,VPN
37.202.75.184,dev_127,28,13593.24,20:42,4,Chrome,True,3,VPN
114.221.234.67,dev_115,2,2882.76,17:16,4,Firefox,True,3,WiFi
31.170.13.160,dev_62,73,12839.17,04:57,4,Opera,False,0,VPN
178.218.147.54,dev_18,21,11997.18,22:30,5,Opera,False,1,WiFi
38.229.215.250,dev_248,25,5581.21,20:54,3,Opera,True,3,VPN
126.52.6.230,dev_123,38,3461.4,13:33,4,Safari,True,2,VPN
163.134.59.189,dev_192,79,1465.19,03:53,5,Edge,False,0,VPN
69.6.42.181,dev_26,42,14560.52,22:11,5,Chrome,False,4,Ethernet
79.207.208.26,dev_124,81,11057.78,01:37,1,Firefox,False,2,Mobile
128.39.148.189,dev_213,55,5503.63,01:04,3,Firefox,True,4,VPN
202.160.18.24,dev_13,53,2707.01,17:01,4,Safari,False,4,Ethernet
80.189.85.141,dev_190,14,12636.39,10:02,1,Firefox,False,0,WiFi
50.227.204.160,dev_126,85,13317.8,04:35,5,Edge,True,1,WiFi
251.43.246.190,dev_172,52,1332.04,08:23,1,Firefox,False,5,Mobile
190.193.155.66,dev_129,22,11711.46,04:19,1,Firefox,False,5,WiFi
229.74.206.18,dev_263,20,8144.21,03:36,4,Firefox,True,1,WiFi
232.135.35.136,dev_226,34,9217.35,01:18,6,Edge,False,1,WiFi
122.138.77.169,dev_7,32,11769.92,15:28,4,Edge,True,5,VPN
163.220.207.201,dev_168,89,4797.86,16:58,2,Firefox,False,0,VPN
16.86.229.122,dev_253,29,14933.55,05:26,3,Opera,False,4,Mobile
171.28.85.81,dev_265,41,1792.81,17:13,4,Firefox,True,4,Ethernet
40.116.62.75,dev_67,89,14686.94,05:35,5,Firefox,False,1,Mobile
118.167.167.46,dev_227,19,13647.63,10:29,6,Chrome,True,5,WiFi
77.163.139.121,dev_11,86,7729.74,08:44,2,Safari,False,2,WiFi
233.149.87.122,dev_7,12,8742.45,10:34,2,Edge,False,4,Mobile
116.12.204.116,dev_238,32,11692.2,06:34,1,Chrome,True,5,WiFi
136.176.227.206,dev_115,31,14522.29,03:26,2,Safari,False,3,Mobile
206.212.249.31,dev_149,7,54.56,23:31,1,Chrome,False,4,VPN
149.51.217.103,dev_177,6,13146.22,11:02,5,Chrome,False,5,WiFi
112.162.67.174,dev_264,34,4877.53,23:39,3,Firefox,False,3,WiFi
65.67.19.218,dev_223,61,13081.75,18:17,2,Chrome,False,4,VPN
249.97.37.113,dev_107,31,9174.33,13:06,6,Edge,True,4,WiFi
15.101.145.217,dev_234,7,2230.99,05:45,4,Chrome,True,1,WiFi
184.212.92.166,dev_174,79,10325.84,06:25,4,Chrome,True,2,VPN
235.200.43.216,dev_135,78,4640.44,05:29,2,Chrome,True,5,Mobile
87.27.50.14,dev_87,10,12772.06,10:47,3,Opera,True,1,Mobile
68.91.48.25,dev_69,19,11893.82,06:59,6,Chrome,False,1,WiFi
51.46.36.218,dev_287,75,11179.63,18:24,3,Chrome,False,4,Ethernet
61.123.197.152,dev_142,36,222.39,14:24,4,Firefox,True,4,VPN
47.89.43.86,dev_262,68,10375.42,21:08,3,Opera,False,4,Ethernet
195.142.63.209,dev_223,42,6639.47,00:42,3,Opera,True,3,Ethernet
175.63.235.158,dev_161,27,8342.97,14:31,2,Chrome,True,4,VPN
23.152.46.98,dev_131,58,8191.03,02:12,6,Opera,False,2,Ethernet
90.107.169.38,dev_240,58,5989.99,13:12,6,Safari,True,4,WiFi
42.184.82.183,dev_269,55,5602.66,16:42,4,Chrome,False,1,Mobile
197.112.134.172,dev_191,9,5544.52,02:19,4,Firefox,True,1,Mobile
97.21.22.245,dev_236,81,10205.07,00:21,4,Opera,False,4,WiFi
43.173.36.197,dev_24,36,2693.27,11:46,5,Safari,False,5,Ethernet
102.205.82.120,dev_275,61,1976.77,13:22,5,Edge,False,0,VPN
175.195.21.116,dev_291,77,4842.02,00:19,5,Firefox,False,1,Mobile
22.187.123.203,dev_280,72,4417.27,16:25,6,Chrome,True,3,VPN
92.133.99.68,dev_201,55,10554.47,10:01,2,Safari,True,2,Ethernet
17.82.196.88,dev_193,80,9517.66,16:05,1,Opera,False,0,Ethernet
29.41.191.148,dev_101,12,4471.19,17:06,4,Edge,False,2,Ethernet
126.95.106.184,dev_55,1,4301.86,11:33,4,Chrome,True,4,Mobile
223.138.195.235,dev_170,45,4260.25,10:37,1,Firefox,False,4,WiFi
69.154.141.37,dev_78,90,9779.26,14:28,6,Firefox,False,2,WiFi
69.228.222.33,dev_81,12,5925.12,18:56,3,Opera,False,3,Ethernet
234.255.230.5,dev_242,9,13504.37,21:08,2,Safari,True,5,VPN
125.96.104.52,dev_245,19,11396.53,17:17,3,Opera,False,2,WiFi
201.206.77.17,dev_24,75,5757.27,20:16,1,Chrome,False,0,Mobile
178.206.24.5,dev_58,29,4986.38,07:56,1,Firefox,False,2,VPN
28.179.109.165,dev_140,41,857.03,05:08,3,Opera,False,1,VPN
100.237.200.166,dev_255,25,14024.94,19:15,3,Opera,False,2,VPN
132.111.238.95,dev_20,69,3592.46,10:50,3,Firefox,True,1,Mobile
102.233.37.27,dev_103,25,4701.37,12:06,4,Opera,True,4,Ethernet
78.119.86.90,dev_124,57,13016.36,07:12,6,Chrome,True,0,Mobile
217.74.169.91,dev_34,69,13852.46,10:03,1,Firefox,True,1,Ethernet
150.52.32.104,dev_242,77,3486.05,13:42,1,Firefox,False,4,Ethernet
129.250.6.64,dev_85,13,907.5,00:37,1,Safari,True,0,Ethernet
42.57.62.200,dev_33,79,2862.5,11:14,5,Safari,True,4,VPN
142.1.13.177,dev_43,65,1590.13,12:57,2,Firefox,False,2,VPN
72.233.41.219,dev_92,48,8416.67,14:52,5,Opera,True,2,Mobile
25.220.40.210,dev_260,28,8238.33,21:57,1,Chrome,True,1,Mobile
211.48.179.200,dev_56,2,8655.53,07:04,1,Firefox,True,1,Mobile
91.197.192.38,dev_109,42,2486.12,18:26,1,Safari,True,4,VPN
137.206.171.227,dev_291,71,3641.82,21:27,4,Edge,False,4,Ethernet
22.226.184.219,dev_298,37,10987.76,04:23,6,Chrome,True,3,WiFi
251.122.191.95,dev_42,36,5774.62,17:34,1,Chrome,False,3,WiFi
229.143.219.253,dev_215,53,14182.1,21:27,1,Edge,True,4,Mobile
166.32.173.5,dev_6,25,979.71,05:53,3,Safari,True,5,Ethernet
198.145.64.167,dev_288,36,3418.4,08:00,1,Chrome,True,2,VPN
253.157.98.121,dev_196,3,13880.12,04:27,1,Chrome,True,2,Mobile
56.106.133.243,dev_123,76,4424.16,01:21,3,Chrome,True,4,Ethernet
138.122.248.195,dev_73,5,14577.01,15:50,6,Chrome,False,0,WiFi
213.151.177.145,dev_203,78,8689.1,15:12,5,Safari,False,2,WiFi
250.75.199.151,dev_267,2,9156.97,20:49,2,Opera,False,1,VPN
106.95.87.124,dev_4,60,1611.88,08:16,1,Opera,True,3,Ethernet
141.191.46.221,dev_2,58,3547.83,16:59,5,Chrome,False,3,Mobile
50.115.138.29,dev_157,78,1330.54,20:57,2,Edge,False,2,VPN
164.120.83.95,dev_224,79,12809.55,08:52,6,Chrome,False,1,Ethernet
198.28.143.110,dev_166,26,2040.79,12:39,4,Opera,False,3,WiFi
226.29.207.242,dev_86,25,14130.18,01:32,6,Edge,True,2,Ethernet
112.187.37.7,dev_79,19,10104.3,20:35,3,Opera,True,5,Ethernet
181.40.188.122,dev_185,58,958.59,01:37,3,Safari,True,0,VPN
123.112.154.75,dev_214,50,11854.35,12:45,2,Edge,False,5,Mobile
111.44.180.103,dev_152,33,11201.54,04:50,4,Edge,False,4,WiFi
61.84.255.70,dev_269,11,9543.1,12:24,1,Opera,False,1,Ethernet
43.153.69.64,dev_30,56,4988.95,17:19,6,Firefox,False,4,VPN
184.133.151.61,dev_150,76,1800.14,19:16,1,Firefox,True,3,VPN
61.109.175.27,dev_300,77,3209.46,14:00,2,Edge,False,1,WiFi
16.166.183.253,dev_18,36,4075.25,14:05,5,Chrome,False,2,WiFi
50.249.224.223,dev_38,46,10900.28,18:58,4,Edge,True,5,Ethernet
78.4.185.221,dev_56,19,9721.06,16:29,5,Edge,False,3,Ethernet
194.167.217.173,dev_220,25,7588.6,04:04,1,Edge,False,0,Mobile
182.132.156.50,dev_163,87,9386.86,12:58,1,Edge,False,4,Ethernet
20.11.214.203,dev_183,48,10275.81,00:44,5,Chrome,False,3,WiFi
57.191.53.173,dev_155,53,11019.8,07:04,3,Edge,True,0,VPN
126.52.141.208,dev_2,9,959.8,21:45,1,Safari,True,1,Ethernet
161.5.30.165,dev_220,16,4252.4,05:10,5,Opera,True,2,WiFi
156.114.222.208,dev_74,35,163.12,19:47,4,Chrome,False,4,Ethernet
22.181.36.224,dev_115,82,980.77,18:32,6,Opera,True,5,Ethernet
239.184.64.184,dev_61,9,13661.48,01:50,1,Safari,True,2,WiFi
66.10.193.89,dev_246,24,10779.7,04:26,6,Edge,False,5,Mobile
142.240.39.54,dev_96,27,12467.31,23:21,2,Edge,False,2,WiFi
160.162.54.214,dev_238,74,10675.22,18:23,4,Opera,False,2,WiFi
60.220.197.46,dev_275,61,10433.43,15:27,2,Firefox,False,1,WiFi
154.66.215.0,dev_225,29,6910.54,13:12,6,Edge,False,0,VPN
31.25.141.96,dev_65,42,9366.56,15:47,3,Safari,False,1,Mobile
252.202.213.91,dev_125,52,6364.05,17:03,4,Safari,False,4,Mobile
98.106.135.127,dev_225,90,14793.5,12:01,2,Chrome,True,0,VPN
95.186.142.152,dev_159,10,700.93,16:18,6,Opera,True,4,Ethernet
191.46.204.222,dev_1,7,9119.62,09:40,6,Chrome,False,3,WiFi
129.51.33.150,dev_235,7,5764.77,21:57,1,Opera,False,0,Mobile
125.159.180.193,dev_54,41,4165.91,18:59,6,Firefox,True,1,Mobile
158.187.196.58,dev_14,13,7371.03,06:31,4,Opera,True,0,Ethernet
245.127.31.24,dev_57,47,2625.31,16:27,1,Chrome,True,5,Ethernet
134.43.1.42,dev_167,16,9399.84,03:55,2,Edge,True,4,Ethernet
19.180.126.102,dev_75,8,3323.94,03:54,4,Edge,True,3,Ethernet
137.90.90.187,dev_269,39,3777.84,22:43,5,Opera,True,3,Ethernet
15.77.104.122,dev_169,49,1898.55,10:05,5,Firefox,True,2,VPN
64.211.30.165,dev_273,53,14456.15,08:41,6,Chrome,True,4,VPN
101.1.73.128,dev_97,64,4121.91,20:53,5,Firefox,True,4,VPN
154.22.190.178,dev_264,11,1031.14,05:38,3,Edge,True,2,WiFi
205.174.10.192,dev_265,64,11801.21,16:22,5,Edge,False,1,WiFi
78.165.26.105,dev_47,22,3522.78,18:37,1,Opera,True,2,Ethernet
240.199.45.181,dev_63,73,7346.26,22:18,3,Edge,False,3,VPN
117.98.81.199,dev_215,11,5961.1,22:41,3,Safari,False,2,VPN
10.53.116.171,dev_20,60,14942.43,18:08,5,Edge,True,2,Mobile
43.183.34.28,dev_115,72,11368.03,22:06,5,Edge,True,2,Ethernet
54.249.77.188,dev_214,70,7676.07,14:41,4,Firefox,True,4,Ethernet
213.66.138.183,dev_232,53,4716.27,07:00,2,Firefox,True,5,VPN
71.77.150.48,dev_55,5,12290.72,02:01,6,Firefox,False,4,Ethernet
120.97.236.27,dev_127,50,8964.24,18:14,6,Firefox,True,1,WiFi
232.217.71.252,dev_149,59,4395.11,11:56,5,Edge,False,4,WiFi
189.254.117.151,dev_147,21,12180.59,00:36,6,Chrome,False,2,WiFi
137.30.75.231,dev_292,86,10050.66,19:35,6,Edge,False,2,VPN
70.15.10.55,dev_22,75,2089.95,17:48,4,Chrome,True,4,Mobile
183.198.158.234,dev_139,1,4875.07,12:56,3,Opera,True,4,Mobile
233.113.101.77,dev_134,44,2120.61,15:14,4,Opera,False,3,Ethernet
158.4.162.85,dev_275,85,11090.91,00:19,2,Firefox,True,1,WiFi
254.228.253.154,dev_224,17,4624.07,04:30,3,Chrome,True,2,Mobile
27.195.167.207,dev_67,29,6172.06,20:38,3,Edge,False,5,VPN
78.138.196.163,dev_127,1,4122.39,14:39,3,Edge,False,4,Mobile
210.172.199.154,dev_150,77,6460.04,17:20,1,Opera,False,1,VPN
143.46.132.188,dev_72,62,6830.87,21:53,4,Firefox,False,1,Ethernet
14.0.121.153,dev_124,50,1579.23,09:46,5,Firefox,True,1,Ethernet
130.142.48.38,dev_203,5,1193.05,04:53,5,Safari,True,3,VPN
240.74.58.70,dev_218,65,10133.92,04:24,2,Opera,False,1,Mobile
235.205.16.213,dev_127,66,4871.81,23:49,5,Firefox,True,0,WiFi
133.22.243.119,dev_179,9,1180.82,13:41,2,Edge,False,1,Mobile
156.204.79.93,dev_203,4,3407.45,10:54,3,Opera,True,4,Mobile
34.141.156.168,dev_264,35,1915.53,02:29,1,Safari,True,1,WiFi
179.38.248.134,dev_51,19,3304.52,19:12,6,Edge,True,4,VPN
196.86.103.82,dev_8,36,3154.86,19:32,5,Firefox,False,3,Ethernet
204.238.233.8,dev_43,78,7747.49,07:22,6,Opera,False,1,VPN
80.41.177.140,dev_98,47,2646.56,18:36,2,Edge,True,0,Ethernet
51.3.17.170,dev_259,23,612.59,02:44,2,Chrome,False,4,WiFi
178.124.195.129,dev_209,62,9075.43,00:06,3,Chrome,False,0,Ethernet
159.150.254.43,dev_142,76,10053.57,02:31,1,Firefox,True,0,VPN
157.142.30.250,dev_4,33,9167.94,07:51,1,Chrome,True,3,VPN
52.51.200.12,dev_19,64,10448.55,07:16,3,Chrome,True,3,WiFi
226.113.111.175,dev_247,51,14020.46,15:01,6,Opera,False,4,Ethernet
66.49.53.86,dev_132,43,6753.2,06:54,6,Firefox,False,2,VPN
214.235.4.182,dev_102,56,8808.73,01:51,6,Firefox,False,2,Mobile
138.235.159.71,dev_135,31,4872.3,14:52,6,Safari,False,1,Mobile
55.70.231.151,dev_285,81,13735.32,18:00,5,Firefox,True,5,Mobile
43.216.27.5,dev_30,47,12504.19,08:41,4,Opera,False,3,Mobile
176.19.21.26,dev_185,79,11978.98,07:49,1,Firefox,True,4,Ethernet
54.140.205.16,dev_168,7,3199.47,16:56,3,Firefox,False,5,Mobile
14.178.113.116,dev_73,18,13166.67,08:54,2,Opera,False,3,WiFi
121.234.178.240,dev_124,65,9503.77,07:28,6,Firefox,True,5,VPN
126.252.81.105,dev_191,6,8110.04,12:28,3,Safari,True,1,WiFi
200.207.5.4,dev_148,9,9967.58,23:20,5,Firefox,True,2,VPN
136.175.238.243,dev_277,88,7550.75,05:31,6,Opera,False,0,Mobile
195.51.10.2,dev_57,34,12445.86,08:49,5,Opera,True,2,VPN
118.110.201.248,dev_205,72,14288.83,20:02,3,Opera,False,3,Ethernet
29.143.223.172,dev_269,64,5603.96,05:23,5,Firefox,True,4,Mobile
143.11.141.144,dev_40,24,9871.78,12:28,1,Edge,True,0,WiFi
103.242.124.239,dev_168,6,5476.99,23:10,2,Opera,False,1,Ethernet
138.229.183.215,dev_90,11,6138.42,11:57,3,Chrome,False,3,Mobile
13.6.176.213,dev_7,22,3264.82,00:54,6,Edge,False,1,WiFi
75.2.147.5,dev_91,62,10976.72,23:31,1,Safari,False,0,WiFi
191.207.137.94,dev_246,38,12228.63,00:54,4,Opera,True,1,Ethernet
245.167.225.247,dev_196,67,13420.1,18:42,6,Safari,False,0,VPN
212.158.109.98,dev_270,89,3059.78,05:46,3,Opera,True,4,WiFi
150.20.106.167,dev_114,68,9466.77,12:37,2,Chrome,True,1,VPN
246.1.242.59,dev_212,90,9686.29,00:36,1,Safari,True,4,VPN
215.135.34.14,dev_17,73,1835.54,04:10,4,Safari,False,3,Ethernet
30.217.233.192,dev_142,66,8139.94,00:07,6,Edge,True,4,Mobile
31.245.157.85,dev_209,47,11117.3,08:37,3,Edge,False,4,VPN
253.78.218.121,dev_291,83,6243.86,18:21,5,Edge,False,3,WiFi
154.205.81.211,dev_206,85,9068.25,19:32,5,Firefox,False,2,Ethernet
57.196.126.119,dev_239,47,1884.54,17:21,1,Firefox,True,3,WiFi
197.84.184.4,dev_241,67,7692.69,02:41,2,Firefox,True,2,VPN
91.128.224.113,dev_121,34,10670.18,13:59,1,Chrome,True,0,WiFi
205.29.176.179,dev_149,41,3720.17,16:00,6,Edge,False,1,Mobile
200.126.120.131,dev_136,64,8997.23,14:16,3,Firefox,False,4,WiFi
33.81.140.164,dev_2,4,1713.72,13:56,3,Edge,True,2,VPN
37.112.225.171,dev_88,8,3761.93,00:42,5,Safari,False,1,Mobile
162.3.124.2,dev_286,31,3383.61,21:15,5,Safari,False,0,WiFi
185.84.163.59,dev_100,48,5801.22,10:18,1,Safari,False,4,Mobile
222.20.149.194,dev_32,41,5863.9,05:41,4,Opera,True,3,VPN
248.125.121.234,dev_266,19,6919.68,01:51,3,Safari,False,2,Mobile
150.36.184.167,dev_233,7,3211.24,08:16,2,Edge,True,5,VPN
102.58.248.202,dev_13,8,6530.25,19:54,2,Firefox,True,0,Mobile
225.114.183.113,dev_102,34,9276.18,05:00,5,Edge,False,5,VPN
143.139.179.228,dev_147,72,2567.27,19:59,3,Firefox,False,2,Ethernet
252.111.2.128,dev_193,75,6338.42,03:17,1,Opera,True,1,VPN
50.138.223.215,dev_211,52,8143.05,06:25,3,Safari,False,1,Ethernet
46.146.219.43,dev_7,10,6167.34,01:42,2,Chrome,True,4,WiFi
82.84.153.140,dev_294,79,11724.61,03:39,4,Firefox,False,1,VPN
145.194.225.250,dev_13,67,9876.74,13:55,6,Chrome,False,4,Mobile
106.39.92.241,dev_179,52,14427.65,03:33,2,Chrome,False,0,VPN
238.167.175.160,dev_86,12,5640.25,15:45,5,Chrome,False,4,Ethernet
162.135.68.251,dev_203,21,13694.4,19:19,2,Opera,False,4,Ethernet
44.129.68.1,dev_100,29,6048.21,04:36,3,Firefox,False,0,VPN
181.235.9.232,dev_136,37,2650.11,18:12,1,Edge,False,4,VPN
29.32.128.197,dev_189,1,11022.1,13:30,5,Safari,True,4,Ethernet
125.62.58.246,dev_271,69,13576.78,08:31,2,Chrome,False,5,WiFi
153.146.42.88,dev_142,6,1530.48,10:49,1,Edge,True,3,Mobile
106.193.74.228,dev_243,31,3226.05,07:40,6,Firefox,False,2,WiFi
99.249.28.54,dev_196,51,10212.36,21:06,4,Safari,False,3,WiFi
126.77.52.77,dev_125,21,8433.17,03:28,2,Firefox,False,2,WiFi
203.221.233.86,dev_187,61,9824.08,20:52,6,Edge,True,0,Ethernet
166.145.78.121,dev_298,68,8517.98,12:58,2,Safari,True,3,Ethernet
97.123.238.107,dev_25,26,11015.32,07:33,2,Edge,True,5,Ethernet
117.135.24.8,dev_131,34,86.35,21:13,6,Edge,True,0,Ethernet
241.186.46.78,dev_23,15,7687.42,04:23,2,Chrome,False,4,VPN
103.73.109.100,dev_110,57,1983.76,18:44,3,Edge,True,2,Ethernet
182.95.199.207,dev_67,70,4518.75,17:50,3,Firefox,True,2,Mobile
183.98.193.164,dev_5,48,8360.38,17:05,1,Firefox,True,3,Ethernet
250.29.233.113,dev_225,10,4334.86,13:33,3,Chrome,True,2,WiFi
178.235.56.11,dev_182,55,924.64,00:41,5,Opera,False,2,Mobile
138.97.108.117,dev_154,80,6434.76,06:36,2,Safari,True,0,Ethernet
134.244.3.182,dev_66,14,12697.43,11:01,5,Chrome,True,1,Mobile
102.206.66.19,dev_65,39,178.17,20:12,2,Firefox,False,1,Mobile
102.103.248.82,dev_194,50,231.59,20:52,3,Chrome,True,2,Mobile
226.95.241.203,dev_242,77,11800.22,22:51,1,Firefox,True,0,Mobile
254.5.90.198,dev_92,37,11986.22,14:09,6,Safari,False,5,Ethernet
197.7.143.52,dev_129,51,2394.54,16:12,6,Safari,False,5,Mobile
210.108.45.250,dev_99,84,13518.24,07:45,2,Chrome,True,1,Ethernet
70.30.0.238,dev_98,80,1477.38,09:45,1,Safari,False,3,VPN
189.52.16.105,dev_188,42,5511.01,05:26,2,Opera,True,1,Mobile
106.188.235.206,dev_290,73,10523.63,07:27,1,Firefox,True,4,VPN
137.111.117.173,dev_180,18,12591.21,09:19,6,Edge,True,1,Mobile
96.42.208.209,dev_178,4,2371.35,23:34,4,Chrome,False,5,Mobile
84.162.47.87,dev_229,90,686.05,22:44,5,Firefox,False,4,VPN
130.254.20.125,dev_79,49,3833.62,08:49,6,Chrome,True,1,WiFi
109.209.139.41,dev_253,37,3398.93,13:11,1,Chrome,False,5,VPN
23.190.53.52,dev_235,38,12088.86,10:22,6,Opera,True,1,WiFi
182.124.221.152,dev_16,34,10918.48,11:17,3,Safari,False,1,Ethernet
65.199.141.7,dev_47,64,3171.26,15:55,5,Firefox,True,4,VPN
193.237.251.40,dev_175,86,11056.09,01:25,1,Safari,True,4,VPN
88.50.238.64,dev_176,37,6667.81,00:15,3,Firefox,False,1,Mobile
94.196.169.40,dev_206,75,7650.64,11:16,3,Opera,False,5,WiFi
94.69.130.135,dev_117,68,3275.49,11:58,4,Safari,True,3,Ethernet
30.154.112.101,dev_243,3,2639.62,13:35,5,Opera,True,2,Mobile
58.189.235.39,dev_211,81,13236.79,16:14,5,Chrome,False,5,Mobile
50.223.150.202,dev_169,89,12780.13,19:53,2,Opera,False,1,VPN
105.255.88.229,dev_92,19,13983.47,11:49,4,Chrome,True,0,WiFi
69.218.229.160,dev_148,11,11644.95,05:34,3,Opera,True,4,WiFi
194.242.150.33,dev_239,17,2320.06,00:42,2,Edge,False,2,WiFi
15.128.14.233,dev_297,80,6904.28,08:47,6,Chrome,True,1,Mobile
209.66.165.181,dev_129,45,9561.98,06:16,6,Opera,True,1,Ethernet
24.175.65.245,dev_231,21,8948.33,20:32,5,Opera,False,0,Ethernet
206.82.247.118,dev_159,67,11590.77,02:46,3,Safari,True,4,Ethernet
73.238.64.147,dev_282,48,9896.91,00:10,4,Chrome,False,4,WiFi
175.237.252.191,dev_148,7,13047.21,13:17,6,Edge,True,5,WiFi
243.227.198.30,dev_153,5,2021.4,18:50,6,Edge,True,0,VPN
156.43.115.121,dev_219,38,643.4,02:37,4,Firefox,False,2,VPN
18.53.0.14,dev_168,66,12392.87,10:52,2,Chrome,False,4,VPN
72.220.175.172,dev_222,46,1526.1,02:00,6,Chrome,False,5,VPN
80.15.255.200,dev_79,89,14153.7,23:15,3,Opera,True,1,Ethernet
39.34.82.122,dev_233,32,2622.64,12:44,5,Edge,True,0,WiFi
199.68.210.78,dev_272,77,3187.36,06:39,5,Edge,True,0,VPN
192.183.72.58,dev_8,47,14470.23,18:13,6,Firefox,False,4,Mobile
71.110.88.121,dev_62,79,13473.65,12:43,4,Opera,False,1,WiFi
69.36.132.206,dev_176,21,10190.56,18:34,1,Safari,True,4,VPN
114.7.219.101,dev_74,65,13822.55,02:29,2,Chrome,False,1,Ethernet
96.195.12.212,dev_260,30,6548.71,04:03,4,Chrome,True,5,WiFi
195.192.242.148,dev_171,12,428.24,07:47,4,Safari,True,4,Ethernet
92.59.86.209,dev_57,60,8594.36,17:04,4,Firefox,True,3,Mobile
80.121.242.57,dev_221,75,9873.05,08:59,3,Safari,False,1,WiFi
154.45.77.244,dev_11,35,10083.04,14:02,2,Safari,False,0,VPN
243.7.14.51,dev_81,9,8961.97,05:26,1,Opera,True,3,Mobile
215.140.43.202,dev_63,15,12620.5,20:43,5,Chrome,False,3,Ethernet
105.55.68.125,dev_251,68,9035.47,18:45,4,Firefox,True,1,WiFi
135.129.168.194,dev_107,36,8412.43,06:51,2,Chrome,False,3,Mobile
113.229.192.59,dev_116,54,7715.48,01:23,4,Safari,False,4,VPN
98.192.6.252,dev_55,73,220.59,10:37,4,Edge,False,4,WiFi
60.176.198.75,dev_43,84,2151.63,20:00,3,Safari,True,4,WiFi
189.231.200.114,dev_285,12,11444.44,06:35,4,Firefox,False,5,Ethernet
163.187.157.200,dev_22,70,10866.58,20:04,3,Safari,False,2,VPN
95.40.252.148,dev_77,33,7903.18,07:29,5,Edge,True,0,VPN
157.60.3.120,dev_225,22,4209.71,06:33,4,Edge,False,3,WiFi
254.127.190.218,dev_115,44,1402.29,21:31,6,Edge,True,0,VPN
107.74.126.181,dev_61,26,2254.87,18:24,3,Chrome,False,3,Mobile
186.133.125.76,dev_54,39,5087.22,23:14,4,Edge,True,4,Mobile
176.219.122.188,dev_128,46,13644.67,09:10,2,Chrome,False,1,Mobile
151.47.24.12,dev_219,27,12647.07,20:02,2,Firefox,True,5,VPN
28.6.176.50,dev_235,67,10924.65,20:10,5,Chrome,False,5,Ethernet
75.55.122.26,dev_216,60,14145.37,13:57,4,Opera,False,3,WiFi
253.86.194.159,dev_73,18,7520.2,05:34,2,Safari,True,3,VPN
231.56.10.35,dev_24,54,4358.15,19:02,2,Firefox,False,1,Ethernet
187.131.207.102,dev_140,85,13965.3,12:16,1,Edge,False,0,WiFi
89.222.5.107,dev_100,11,9130.07,23:29,1,Opera,False,3,WiFi
209.35.53.53,dev_223,80,3489.62,15:28,4,Firefox,False,5,Ethernet
162.177.160.203,dev_247,53,7955.01,03:15,4,Safari,False,3,WiFi
242.66.107.145,dev_267,9,13598.72,07:33,2,Chrome,False,5,WiFi
95.238.171.2,dev_296,54,14764.38,06:13,3,Safari,True,1,WiFi
248.190.179.128,dev_230,66,12766.91,11:37,4,Safari,False,0,Mobile
73.252.131.38,dev_279,73,13965.62,15:10,2,Opera,False,2,VPN
222.98.99.39,dev_56,84,5502.1,15:53,1,Edge,False,1,VPN
160.162.223.29,dev_56,77,11426.64,01:26,6,Safari,True,1,Mobile
74.202.223.46,dev_261,66,3136.41,19:36,2,Chrome,True,1,VPN
154.55.213.57,dev_243,78,10679.18,01:58,1,Safari,True,2,WiFi
40.110.99.162,dev_123,55,3519.04,13:53,4,Firefox,False,2,WiFi
54.149.167.228,dev_292,36,4117.45,10:47,3,Safari,False,2,Ethernet
46.236.143.239,dev_292,88,9801.01,12:59,2,Firefox,True,2,VPN
152.1.165.124,dev_266,68,12873.54,09:33,2,Firefox,True,0,Ethernet
172.110.136.121,dev_102,25,13929.07,03:38,2,Opera,True,3,WiFi
142.249.182.145,dev_13,37,5668.76,00:09,4,Firefox,True,4,Mobile
10.165.153.18,dev_233,45,13872.97,16:59,5,Edge,True,0,VPN
12.145.216.124,dev_145,65,11545.6,09:28,2,Edge,False,2,VPN
125.109.195.43,dev_210,57,2282.14,06:02,5,Opera,False,2,Mobile
110.184.136.72,dev_213,85,9871.39,22:30,2,Firefox,False,4,WiFi
179.99.133.144,dev_177,75,5493.8,09:12,5,Opera,True,2,Ethernet
50.212.42.108,dev_65,23,2251.51,06:59,6,Edge,True,3,Mobile
52.137.87.192,dev_109,18,13966.22,02:33,2,Safari,True,3,WiFi
86.203.239.228,dev_85,21,12146.08,21:15,2,Safari,False,4,WiFi
111.198.209.7,dev_235,54,8342.65,03:16,5,Firefox,True,2,WiFi
56.106.199.213,dev_194,52,1106.47,13:44,6,Chrome,True,3,WiFi
50.244.127.229,dev_76,35,7340.0,13:53,1,Opera,True,5,VPN
63.149.150.69,dev_259,45,503.08,09:11,5,Safari,False,5,VPN
22.55.253.85,dev_30,16,9389.45,09:22,4,Safari,True,1,VPN
240.43.203.252,dev_155,83,6316.43,08:18,6,Chrome,True,3,Ethernet
139.165.102.79,dev_126,83,4621.92,12:12,6,Edge,True,3,VPN
15.80.143.242,dev_101,26,3981.0,20:30,1,Opera,False,2,Ethernet
119.111.13.226,dev_154,26,1629.32,05:22,6,Safari,True,5,WiFi
42.136.46.142,dev_59,87,14544.75,16:52,6,Edge,True,0,WiFi
193.200.76.8,dev_32,88,4520.29,14:27,1,Firefox,True,3,WiFi
